Word,Frequency
theoretical,1
modes,1
spiritual,1
traditions,1
ritual,1
magic,1
symbolic,1
critically,1
society,1
organized,1
several,1
water,1
pollution,1
waste,1
energy,1
disasters,1
economies,1
adjusted,1
economy,1
costsbenefits,1
happens,1
focusing,1
programs,1
women,1
men,1
girls,1
boys,1
differently,1
gender,1
concerns,1
developed,1
developing,1
sexualreproductive,1
lgbtqia,1
formalinformal,1
microfinance,1
provide,1
fresh,1
activism,1
art,1
film,1
food,1
folklore,1
media,1
interaction,1
oceania,1
asia,1
africa,1
integration,1
contact,1
